1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,17.a,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,version
19116,1,0,"79:Man,80:Woman",Friend or neighbor (word of mouth),3 to 5 years,Retired,No,Belarus,Russian,I have no special dietary needs,Satisfied,5-6 meals,100%,n/a,I have enough food to eat each month,[List],Almond Milk,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),Social Security",No,Don't know,Never true,No,No,No,No,n/a,n/a,No,No,Yes,Thank You!,A
19116,1,0,64:Woman,Social worker,1 to 3 years,Disabled,No,United States,English,Nut-free,Neutral,1-2 meals,50%,"Bags of rice, beans, fish, salmon, lentil soup","I am able to pay my other bills (medical etc.),I am unable to get to the grocery store due to an illness or disability and JRA brings me food that I am unable to get on my own,I am unable to get to the grocery store due to lack of transportation and JRA brings me food that I am unable to get on my own",[List],Almond Milk,"No, my food needs are not being met","The quantity of food I receive is not sufficient,I do not like the food choices available,I am not able to prepare the food myself,There are no eggs or dairy products","Food stamps (SNAP),Disability (SSD)",No,Often true,Sometimes true,Yes:Don't know,Yes,Yes,No,I do not identify as Jewish,I do not identify as Jewish,No,No,Yes,Need help on how to have meals rent or food bank.,A
19128,1,0,70:Woman,Flyer or Publication,3 to 5 years,Retired,No,United States,English,Low cholesterol,Somewhat dissatisfied,3-4 meals,75%,"Fish, matzo crackers",I am able to pay my other bills (medical etc.),[List],"Almond Milk,Soy Milk","No, my food needs are not being met",The quantity of food I receive is not sufficient,Food stamps (SNAP),No,Sometimes true,Sometimes true,No,No,No,No,I do not identify as Jewish,I do not identify as Jewish,No,No,No,n/a,A
19137,4,1,"72:Woman,45:Woman,22:Man,11:Man",Friend or neighbor (word of mouth),Less than one year,Retired,No,United States,English,I have no special dietary needs,Neutral,1-2 meals,100%,n/a,"I am able to pay my other bills (medical etc.),I feel more food secure",No,,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),Supplemental Security Income (SSI),Social Security,Energy Assistance (LIHEAP)",Yes,Often true,Often true,Yes:Almost every month,Yes,Yes,No,n/a,n/a,No,No,n/a,Thank you very much for your help!,A
19438,1,0,54:Woman,Friend or neighbor (word of mouth),More than 10 years,Employed,No,United States,English,I have no special dietary needs,Very satisfied,3-4 meals,100%,n/a,"I feel more food secure,I am able to pay my other bills (medical etc.),I am unable to get to the grocery store due to lack of transportation and JRA brings me food that I am unable to get on my own",[List],Almond Milk,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),Energy Assistance (LIHEAP)",No,Never true,Never true,No,No,No,[List],Yes,Yes,No,No,Yes,n/a,A
19116,1,0,95:Man,Social worker,5 to 10 years,Retired,No,Hungary,English,I have no special dietary needs,Satisfied,3-4 meals,75%,n/a,I have access to more nutritious food,No,,"Yes, my food needs are being met",n/a,Food stamps (SNAP),No,Never true,Never true,No,Yes,No,[List],Yes,Yes,Yes,No,Yes,I appreciate each and every food box given. ,A
19115,3,0,"92:Man,88:Woman,62:Woman,",Friend or neighbor (word of mouth),1 to 3 years,"Student,Retired",No,Poland,English,"Low fat,Low salt",Satisfied,3-4 meals,75%,"Pasta, sauce, soup mix","I have access to more nutritious food,I have access to more nutritious food",No,,"Yes, my food needs are being met","n/a,n/a","Social Security,Social Security,Mitzvah Food Program (food package),Hot meals at KleinLife or Federation Housing,Kosher or other Meals on Wheels",No,Sometimes true,Sometimes true,No,n/a,No,Yes,Yes,Yes,Yes,Yes,Yes,Very satisfied,B
19020,2,0,"81:Woman,58:Man",n/a,More than 10 years,Retired,No,Ukraine,Russian,Low sugar (diabetic),Satisfied,1-2 meals,50%,n/a,"I have enough food to eat each month,I am unable to get to the grocery store due to an illness or disability and JRA brings me food that I am unable to get on my own",No,,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),Cook for a Friend Meal Delivery",n/a,n/a,n/a,n/a,n/a,n/a,[List],Yes,Yes,No,No,Yes,n/a,A
19020,2,0,"88:Man,82:Woman",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,[List],Almond Milk,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),Energy Assistance (LIHEAP),Supplemental Security Income (SSI)",No,Don't know,Don't know,n/a,Don't know,Don't know,[List],Yes,Yes,No,No,Yes,n/a,A
19116,1,0,:Prefer not to answer,Social worker,3 to 5 years,Disabled,n/a,Latvia,Hebrew,n/a,Very satisfied,5-6 meals,100%,n/a,"I am able to pay my other bills (medical etc.),I am unable to get to the grocery store due to lack of transportation and JRA brings me food that I am unable to get on my own,I am unable to get to the grocery store due to an illness or disability and JRA brings me food that I am unable to get on my own",n/a,,"Yes, my food needs are being met",n/a,Food stamps (SNAP),No,Sometimes true,n/a,n/a,n/a,No,[List],Yes,Yes,Yes,n/a,Yes,n/a,A
19116,1,0,86:Prefer not to answer,Flyer or Publication,5 to 10 years,Disabled,n/a,Russia,Russian,Low fat,Dissatisfied,3-4 meals,50%,"pasta, honey, soup, grape juice","I feel more food secure,I am unable to get to the grocery store due to lack of transportation and JRA brings me food that I am unable to get on my own",[List],Almond Milk,"Yes, my food needs are being met",I have dietary restrictions (diabetes etc.),"Food stamps (SNAP),Free or reduced price lunch,Cash Assistance (Welfare),Energy Assistance (LIHEAP),Supplemental Security Income (SSI)",n/a,Never true,n/a,No,No,No,[List],Yes,Yes,Yes,n/a,Yes,n/a,A
19116,1,0,:Prefer not to answer,Flyer or Publication,More than 10 years,Retired,n/a,Ukraine,Russian,"Low cholesterol,Low sugar (diabetic)",Very satisfied,1-2 meals,100%,n/a,I have enough food to eat each month,[List],n/a,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),Social Security,Supplemental Security Income (SSI)",Yes,Never true,Never true,No,No,No,[List],Yes,Yes,No,No,Yes,n/a,A
19152,1,0,:Man,Friend or neighbor (word of mouth),1 to 3 years,Retired,n/a,Ukraine,Russian,Low sugar (diabetic),Somewhat dissatisfied,1-2 meals,50%,sweets,I have access to more nutritious food,[List],Almond Milk,"Yes, my food needs are being met",I have dietary restrictions (diabetes etc.),"Food stamps (SNAP),Supplemental Security Income (SSI)",No,Never true,Never true,No,No,No,[List],Yes,Yes,Yes,n/a,Yes,n/a,A
19152,2,0,"82:Man,75:Woman",Friend or neighbor (word of mouth),3 to 5 years,Retired,No,United States,ukainian,I have no special dietary needs,Very satisfied,5-6 meals,100%,n/a,I am able to pay my other bills (medical etc.),[List],Almond Milk,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),Social Security",Yes,Never true,Sometimes true,No,No,No,[List],Yes,Yes,No,No,Yes,n/a,A
19116,1,0,:Prefer not to answer,Flyer or Publication,5 to 10 years,Retired,n/a,Ukraine,Russian,Low salt,Very satisfied,5-6 meals,75%,n/a,I have enough food to eat each month,n/a,,"Yes, my food needs are being met",I am not able to prepare the food myself,Food stamps (SNAP),No,Never true,Don't know,No,No,No,[List],Yes,Yes,No,No,Yes,n/a,A
19111,1,0,:Prefer not to answer,Friend or neighbor (word of mouth),5 to 10 years,Retired,n/a,Ukraine,Russian,Low cholesterol,Satisfied,5-6 meals,75%,tuna,"I have enough food to eat each month,I am unable to get to the grocery store due to lack of transportation and JRA brings me food that I am unable to get on my own",No,,n/a,n/a,"Food stamps (SNAP),Social Security,Energy Assistance (LIHEAP),Supplemental Security Income (SSI)",No,Never true,Don't know,No,No,No,[List],Yes,Yes,Yes,n/a,Yes,n/a,A
19115,1,0,:Prefer not to answer,Friend or neighbor (word of mouth),Less than one year,"Retired,Unemployed",No,Russia,Russian,"Low salt,Low cholesterol",Very satisfied,1-2 meals,75%,n/a,"I have access to more nutritious food,I feel more food secure,I am able to pay my other bills (medical etc.),I have enough food to eat each month",[List],Almond Milk,"Yes, my food needs are being met",n/a,Social Security,n/a,n/a,n/a,n/a,n/a,n/a,[List],Yes,Yes,Yes,No,Yes,n/a,A
19115,1,0,:Prefer not to answer,Friend or neighbor (word of mouth),3 to 5 years,"Retired,Disabled",No,Russia,Russian,"Low cholesterol,Low sugar (diabetic)",Very satisfied,3-4 meals,100%,n/a,"I am able to pay my other bills (medical etc.),I feel more food secure,I am unable to get to the grocery store due to an illness or disability and JRA brings me food that I am unable to get on my own,I am unable to get to the grocery store due to lack of transportation and JRA brings me food that I am unable to get on my own",n/a,,"Yes, my food needs are being met","I am not able to prepare the food myself,I have dietary restrictions (diabetes etc.)","Food stamps (SNAP),Social Security,Free or reduced price lunch,Energy Assistance (LIHEAP)",Yes,Don't know,Don't know,No,No,No,[List],Yes,Yes,Yes,No,Yes,n/a,A
19131,2,0,"91:Man,88:Woman",Social worker,5 to 10 years,Retired,No,Ukraine,Russian,I have no special dietary needs,Satisfied,n/a,75%,A few canned vegetables,n/a,[List],n/a,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),Social Security,PCA Services,Energy Assistance (LIHEAP),Supplemental Security Income (SSI)",n/a,Never true,Never true,No,n/a,No,[List],Yes,Yes,n/a,n/a,Yes,n/a,A
19131,1,o,81:Woman,Friend or neighbor (word of mouth),3 to 5 years,Retired,No,Ukraine,Ukrianian,"Low salt,Low cholesterol",Very satisfied,7 or more meals,100%,n/a,I have enough food to eat each month,No,,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),PCA Services",No,Never true,Sometimes true,No,No,No,No,n/a,I do not identify as Jewish,No,No,Yes,Thank you!,A
19116,1,0,:Prefer not to answer,Social worker,3 to 5 years,Retired,No,Ukraine,Russian,I have no special dietary needs,Satisfied,3-4 meals,100%,n/a,"I am able to pay my other bills (medical etc.),I feel more food secure,I am unable to get to the grocery store due to lack of transportation and JRA brings me food that I am unable to get on my own,I am unable to get to the grocery store due to an illness or disability and JRA brings me food that I am unable to get on my own",No,,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),Social Security,JEVS,Supplemental Security Income (SSI)",Yes,Never true,Don't know,No,No,No,[List],Yes,Yes,Yes,No,Yes,I am thankful for your services,A
19115,1,0,89:Man,Flyer or Publication,3 to 5 years,Retired,n/a,Ukraine,Russian,"Low salt,Low cholesterol,Low fat",Satisfied,5-6 meals,75%,n/a,"I have enough food to eat each month,I feel more food secure,I am unable to get to the grocery store due to an illness or disability and JRA brings me food that I am unable to get on my own,I am unable to get to the grocery store due to lack of transportation and JRA brings me food that I am unable to get on my own",No,,"Yes, my food needs are being met",n/a,Food stamps (SNAP),No,Don't know,Don't know,No,No,No,[List],Yes,Yes,Yes,n/a,Yes,n/a,A
19116,1,0,86:Woman,Friend or neighbor (word of mouth),5 to 10 years,Retired,n/a,Ukraine,Russian,I have no special dietary needs,Neutral,1-2 meals,50%,n/a,"I am unable to get to the grocery store due to lack of transportation and JRA brings me food that I am unable to get on my own,I am unable to get to the grocery store due to an illness or disability and JRA brings me food that I am unable to get on my own,I have access to more nutritious food,I feel more food secure",[List],Coconut Milk,"No, my food needs are not being met","The quantity of food I receive is not sufficient,I am not able to prepare the food myself","Food stamps (SNAP),Social Security,Energy Assistance (LIHEAP),Supplemental Security Income (SSI),Free or reduced price lunch",Yes,Sometimes true,Sometimes true,n/a,Yes,No,[List],Yes,Yes,No,n/a,Yes,Thank you for your help for everything,A
19152,1,0,84:Woman,Flyer or Publication,1 to 3 years,"Disabled,Retired",n/a,Ukraine,Russian,"Low salt,Low cholesterol,Low fat,Low sugar (diabetic),Gluten-free",Satisfied,3-4 meals,75%,n/a,"I am able to pay my other bills (medical etc.),I am unable to get to the grocery store due to an illness or disability and JRA brings me food that I am unable to get on my own",[List],Almond Milk,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),Social Security,PCA Services",No,Never true,Often true,No,No,No,[List],Yes,Yes,Yes,No,Yes,n/a,A
19115,1,0,:Prefer not to answer,Friend or neighbor (word of mouth),5 to 10 years,Disabled,No,USSR,Russian,Low salt,Satisfied,5-6 meals,50%,cereal,"I have enough food to eat each month,I am unable to get to the grocery store due to an illness or disability and JRA brings me food that I am unable to get on my own",[List],Almond Milk,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),Supplemental Security Income (SSI)",No,Sometimes true,Sometimes true,No,Yes,Yes,[List],Yes,Yes,No,No,Yes,Thank you alot!!!,A
19152,1,0,48:Woman,Flyer or Publication,3 to 5 years,Disabled,No,USSR,Russian,I have no special dietary needs,Very satisfied,5-6 meals,100%,n/a,I am unable to get to the grocery store due to lack of transportation and JRA brings me food that I am unable to get on my own,No,,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),Social Security",No,Never true,Never true,No,No,No,[List],Yes,Yes,No,No,Yes,n/a,A
19152,1,0,:Prefer not to answer,Social worker,5 to 10 years,Unemployed,n/a,Ukraine,Russian,Low salt,Satisfied,3-4 meals,75%,n/a,"I have enough food to eat each month,I am unable to get to the grocery store due to an illness or disability and JRA brings me food that I am unable to get on my own",No,,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),Supplemental Security Income (SSI)",No,Never true,Never true,n/a,No,No,[List],Yes,Yes,No,n/a,Yes,Thank you very much!,A
N/A,2,0,"80:Woman,82:Man",Friend or neighbor (word of mouth),1 to 3 years,Retired,No,Russia,Russian,I have no special dietary needs,Satisfied,1-2 meals,75%,n/a,I am unable to get to the grocery store due to an illness or disability and JRA brings me food that I am unable to get on my own,No,,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),Social Security,Energy Assistance (LIHEAP)",No,Never true,Don't know,No,No,No,[List],Yes,Yes,No,No,Yes,Everything is good. Thank you.,A
19116,1,0,73:Man,Friend or neighbor (word of mouth),1 to 3 years,Disabled,No,Ukraine,Russian,Low sugar (diabetic),Satisfied,1-2 meals,25%,Everything sweet,I feel more food secure,[List],Almond Milk,"No, my food needs are not being met","I have dietary restrictions (diabetes etc.),I do not like the food choices available","Food stamps (SNAP),Energy Assistance (LIHEAP),Supplemental Security Income (SSI)",No,Never true,Don't know,No,No,No,[List],Yes,Yes,No,No,Yes,Thank you!,A
19116,1,0,58:Man,Friend or neighbor (word of mouth),3 to 5 years,Disabled,Yes,Ukraine,Russian,"Low cholesterol,Low sugar (diabetic)",Satisfied,3-4 meals,100%,n/a,"I am able to pay my other bills (medical etc.),I am unable to get to the grocery store due to an illness or disability and JRA brings me food that I am unable to get on my own",[List],Almond Milk,"Yes, my food needs are being met",n/a,"Food stamps (SNAP),Social Security,Energy Assistance (LIHEAP),Supplemental Security Income (SSI)",Yes,Sometimes true,Sometimes true,No,No,No,[List],Yes,Yes,Yes,No,Yes,Thank you,A
n/a,2,0,"70:Man,70:Woman",Friend or neighbor (word of mouth),3 to 5 years,"Student,Retired",No,Ukraine,Russian,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,A
19116,2,0,"87:Man,73:Woman",n/a,3 to 5 years,Disabled,No,Russia,Russian,Low sugar (diabetic),Satisfied,3-4 meals,100%,n/a,I have enough food to eat each month,Yes,,"No, my food needs are not being met",I have dietary restrictions (diabetes etc.),"Food stamps (SNAP),Mitzvah Food Program (food package),Jewish Family and Children’s Services (JFCS)",No,Never true,Never true,No,No,No,[List],Yes,Yes,No,No,Yes,n/a,A
